ID,frase_es,frase_sh,dominio,fecha,origen
2085,Festejan entre familiares,Nuamtak aentsuk nampermainiawai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2086,Cantan entre hermanos,Nuamtak yachijiaink nampenawai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2087,Mi padre no vino a casa,Winia apar jea tachayi,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2088,Ayen ninguno estaba en la escuela,Yau yakesh unimiataimaniam pujuchmai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2089,Las mujeres no conocen las leyes,Nua núkap umitiai papi nekainiatsuwai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2090,Esos muchachos no tienen dinero,Au uchi kuitian takakainiatsui,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2091,Pedro no tiene dinero,Pitiur kuitian takakeatsui,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2092,Guillermina también trabajó en la huerta,Guillerminasha ajanam takakmasmai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2093,Guillermina sí trabajó en la huerta,Guillermina ajanam nekas takakmasmai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2094,Los dirigentes también vienen hoy,Anaikiarmasha yamai tartatuai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2095,Los dirigentes sí vienen hoy,Anaikiarma yamai nekas tartatuai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2096,El dibujo es pintado por el profesor,Nakunkamuka unuikiartin yakarmaiti,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2097,Los niños son amados por sus madres,Uchi núkap nii nukuri aneasma ainiawai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2098,Los estudiantes son aconsejados por el profesor,Unuimiania núkap unuikiartin chicharkamu ainiawai,Cultural,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2099,Espérale,nákasatá,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2100,No comenzarás todavía,wárkítatui,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2101,Compro el ganado de mi papá,aparu waakarin súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2102,Cogí el dinero de mi mamá,Nukuru kuitrin achikjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2103,Compré su toro,Waakarin sumarkajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2104,Cogí el rabo del mono,Ujúkma ujukén achikjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2105,Comí carne de culebra,Napí namankén yuajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2106,La pepa de chonta es grande,Uwí jinkíai uuntaiti,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2107,Amo a aquel,Aún aneajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2108,Bebo el agua,Entsan úmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2109,Tiene una radio,Tampuran tákakui,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2110,Hice una banca,Kutanken najánajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2111,Compré un carro,Kunkuimian sumákjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2112,Robaron el dinero,Kuitian kasamkarai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2113,Compro la casa para mi papá,jean aparna súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2114,Compro para mi papá,aparna súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2115,Cultivo la huerta para mi hermana,ajan umarna takájai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2116,Cultivo para mi hermana,umarna takájai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2117,Compro una casa para Tsukanka,Jean Tsukankanu súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2118,Compro para Tsukanka,Tsukankanu súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2119,Compro una casa para Paati,Jean Paatiniu súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2120,Compro para Paati,Paatiniu súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2121,Doy una mala noticia a Pedro,Pitrun yajauch chichaman ujajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2122,Compro la casa para mi esposa a papá,Jean aparun nuarna súmarjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2123,Compro la casa a papá,Jean aparun súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2124,Compro la casa para mi esposa a mi papá,aparun jean nuarna súmajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2125,Envié una carta a mi papá,aparun papin akuptukjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2126,Envié a papá,apan akuptukjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2127,Envié a Wajai,wajain akuptukjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2128,Converso con los estudiantes,unuimiainiajai aujmatjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2129,Viajaré con mi mamá,Nukurjai irauttajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2130,Vengo de Chiguaza,Chiwiasia winiajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2131,Venimos de Sucúa,Sukunumia taji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2132,Vienen de Uwe,Uwenmania wininiawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2133,Estoy en Bomboiza,Pumpuisnum pujajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2134,Quedémonos en el palmeral,Achunam juaktai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2135,Trabajamos en la fábrica,Najántainian tatákmaji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2136,Trabajo en Taisha,Taishnium takájai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2137,Kapair se va a la selva,Kapair muráni weawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2138,Nosotros vamos hacia la cascada,Ii tunánmani weaji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2139,Kaar corre hacia la playa,Kaar kanusáni tsekeawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2140,El se va al trabajo,Nii takatáni weawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2141,Iremos al palmeral,Achunam wetai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2142,Voy a Bomboiza,Pumpuisnun weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2143,Se fue a la fábrica,Najantainiam weyi,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2144,Voy a Taish,Taishnum weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2145,Por la enfermedad terminé mi dinero,Jatanam kuitrun amukjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2146,No vine a causa de la lluvia,Yuminiam winichjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2147,No vine por mi hijo,Uchiruin winíchjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2148,No vine porque mi hijo estaba enfermo,Uchirjaakuitáchajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2149,Mi hijo no vino porque está enfemo,Uchirjaaktáchayi,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2150,Le golpeo con mi mano,Uwejrujai awatjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2151,Tumbo el árbol con el hacha,Kanamjai numin ájajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2152,Me pegaron con la piedra,Kayajai awáatiarai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2153,Kapair corre por el río,Kapair entsáni tsekeawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2154,Juep se fue por Bomboiza,Juep Pumpuisnumani weyi,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2155,El perro ladra por la quebrada,Yawá muránmani aínmawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2156,Los shuar llegaron por la montaña,Shuar naintniumani taarai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2157,Mañana voy a Quito,Kashin Tunkiniam weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2158,Mañana voy hacia Quito,Kashin Tunkiniumani weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2159,El atleta corre hacia la meta,Tseken ejetniunmani tsekeawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2160,Voy hacia el sembrío,Araknumani weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2161,Voy hasta Sucúa,Sukunumak weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2162,Cocino para comer,Yurumatsan awajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2163,Juguemos entre jóvenes,Natsatik nakurusartai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2164,Jueguen entre jóvenes,Natsatirmek nakurustarum,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2165,Converso con mi hermano,Yatsurjai aújmatjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2166,Vengo de Gualaquiza,Waakisia winiajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2167,Llegué de Sucúa,Sukunumia tájai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2168,Quedémonos en el moretal,Achunam juaktai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2169,Trabajamos en la fábrica,Najantainiam takákmaji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2170,Estoy en Bomboiza,Pumpuisnum pujájai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2171,Iremos al moretal,Achunam wetai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2172,Se fue a la fábrica,Najántainiam weyi,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2173,Voy a Sucúa,Sukunum weajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2174,Kapair va a la selva,Kapair murani weawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2175,Nosotros vamos hacia la cascada,Ii tunanmani weaji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2176,Por la enfermedad terminé mi dinero,Jatanam kuitn amukjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2177,No vine por la lluvia,Yuminiam winichjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2178,Golpeo con mi mano,Uwejrujai awatjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2179,Tumbo con el hacha,Kanamjai ájajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2180,Vengo para escribir,Aartatsan winiajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2181,Juguemos entre jóvenes,Natsatik nakurustai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2182,Kapair va por la selva,Kapair murani weawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2183,Kaar corre por la playa,Kaar kanusáni tsekeawai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2184,Nosotros vamos por la cascada,Ii tunanmani weaji,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2185,Juega bien,Pénker nakurustá,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2186,Camina así,Juní wekasata,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2187,Juegas mal,Yajauch nakurame,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2188,Come despacio,Yaitmataik yurumatá,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2189,¿Cómo voy a escribir?,Itiurá aartataj,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2190,Escribe rápido,Warik aarta,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2191,Anoche me dijo,Káshi túrutui,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2192,Vendré temprano,Káshik tátatjai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2193,Mañana iré de paseo,Kashín irautajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2194,Juguemos tarde,Kiarai nakurustai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2195,Nunca vendré,Penkésh tachatajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2196,Irás para siempre,Tuke weta,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2197,Después vayan a bañarse,Urum mautarum,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2198,Llegué hoy,yamai tajai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2199,Ahora bebamos,Yamaikia umartai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2200,Se fue ayer,Yau wemai,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
2201,Antes había dicho,Yaunchu timiayi,Educativo,04-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
